loan_id,reporting_month,rule_id,relationship,affected_columns,observed_values,severity,description
LN100250,2020-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100251,2022-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100255,2022-10-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100270,2023-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100281,2023-05-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100302,2020-04-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100310,2023-07-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100313,2020-05-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100314,2020-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100315,2024-10-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100322,2022-10-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100337,2024-01-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100392,2021-02-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100393,2023-02-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100404,2021-07-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100418,2023-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100424,2025-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100429,2025-01-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100432,2025-04-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100436,2022-08-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100441,2023-12-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100444,2022-06-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100449,2023-10-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100461,2019-02-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100465,2026-05-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100469,2025-02-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100473,2024-03-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100492,2024-08-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100494,2024-03-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100501,2024-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100514,2024-10-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100515,2019-09-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100523,2026-01-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100525,2023-03-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100528,2025-05-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100531,2024-04-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100533,2023-01-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100537,2023-04-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100566,2026-05-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100574,2018-03-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
LN100575,2026-04-01 00:00:00,DOC003,Missing Document Exception Classification,document_status;exception_type,document_status=Missing;exception_type=Severe Delinquency,error,"If the document status is Missing, exception_type must indicate Documentation Gap."
